Knot Type,Grid ID,X-Permutation,O-Permutation,tb,r,Legendrian Mirror,Orientation Reversal,Legendrian Mirror of Orientation Reversal,x+,x-
8a8,G1058,"(0, 3, 4, 5, 2, 6, 9, 1, 8, 7)","(4, 5, 9, 1, 8, 0, 3, 7, 6, 2)",-4,1,--,--,?,1,1
8a8,G1059,"(0, 1, 7, 8, 9, 5, 6, 4, 3, 2)","(4, 9, 0, 6, 7, 8, 3, 2, 1, 5)",-4,1,--,--,?,1,1
8a8,G1060,"(0, 5, 6, 8, 1, 4, 7, 3, 2, 9)","(7, 9, 4, 3, 5, 0, 2, 1, 8, 6)",-4,1,--,--,?,1,1
m8a8,G1879,"(0, 4, 5, 2, 1, 8, 6, 9, 7, 3)","(5, 6, 9, 7, 3, 4, 0, 2, 1, 8)",-6,-1,--,--,?,1,1
m8a8,G1880,"(0, 2, 9, 1, 4, 5, 8, 7, 3, 6)","(4, 7, 3, 5, 6, 2, 0, 9, 8, 1)",-6,-1,--,--,?,1,1
m8a8,G1881,"(0, 3, 2, 9, 1, 5, 6, 8, 4, 7)","(5, 8, 4, 3, 6, 7, 2, 0, 9, 1)",-6,-1,--,--,?,1,1
m8a8,G1882,"(0, 3, 9, 1, 2, 6, 8, 5, 4, 7)","(6, 8, 7, 5, 0, 1, 4, 3, 9, 2)",-6,1,--,--,?,1,1
m8a8,G1883,"(0, 3, 9, 8, 1, 2, 5, 7, 4, 6)","(5, 8, 7, 6, 4, 0, 1, 3, 9, 2)",-6,1,--,--,?,1,1
m8a8,G1884,"(0, 6, 4, 7, 5, 2, 1, 8, 9, 3)","(5, 2, 1, 3, 9, 0, 6, 4, 7, 8)",-6,1,--,--,?,1,1
8a9,G1061,"(0, 9, 4, 3, 5, 6, 7, 8, 2, 1)","(2, 1, 0, 8, 9, 4, 5, 6, 7, 3)",-5,-2,--,--,?,1,1
8a9,G1062,"(0, 6, 7, 8, 9, 2, 5, 4, 3, 1)","(2, 1, 3, 6, 7, 8, 0, 9, 5, 4)",-5,-2,--,--,?,1,1
8a9,G1063,"(0, 9, 1, 7, 5, 6, 4, 2, 3, 8)","(5, 4, 6, 3, 8, 0, 7, 9, 1, 2)",-5,0,?,?,G1064,1,1
8a9,G1064,"(0, 8, 6, 7, 5, 1, 3, 2, 4, 9)","(5, 3, 2, 4, 8, 6, 9, 7, 0, 1)",-5,0,?,?,G1063,1,1
8a9,G1065,"(0, 8, 7, 6, 9, 2, 3, 4, 5, 1)","(7, 6, 2, 1, 3, 4, 5, 8, 0, 9)",-5,2,--,--,?,1,1
8a9,G1066,"(0, 9, 3, 4, 5, 6, 8, 7, 2, 1)","(8, 4, 5, 6, 7, 2, 3, 1, 0, 9)",-5,2,--,--,?,1,1
8a10,G891,"(0, 3, 4, 5, 6, 9, 8, 7, 1, 2)","(4, 5, 6, 7, 1, 2, 0, 9, 3, 8)",-2,-1,--,--,G892,1,1
8a10,G892,"(0, 6, 5, 3, 1, 2, 4, 7, 8, 9)","(3, 2, 7, 6, 4, 5, 8, 9, 0, 1)",-2,-1,--,--,G891,1,1
8a10,G893,"(0, 3, 5, 7, 9, 8, 4, 6, 1, 2)","(4, 7, 8, 1, 2, 0, 9, 3, 5, 6)",-2,-1,--,--,?,1,1
8a10,G894,"(0, 9, 5, 2, 3, 1, 4, 6, 7, 8)","(3, 1, 0, 4, 6, 5, 7, 8, 9, 2)",-2,-1,--,--,?,1,1
8a10,G895,"(0, 1, 2, 5, 7, 8, 6, 4, 3, 9)","(8, 9, 0, 1, 4, 5, 3, 2, 7, 6)",-2,1,--,--,G896,1,1
8a10,G896,"(0, 1, 5, 4, 3, 6, 7, 8, 9, 2)","(4, 9, 3, 2, 0, 1, 5, 6, 7, 8)",-2,1,--,--,G895,1,1
8a10,G897,"(0, 1, 6, 8, 4, 3, 5, 7, 9, 2)","(6, 7, 9, 3, 2, 0, 1, 4, 5, 8)",-2,1,--,--,?,1,1
8a10,G898,"(0, 1, 2, 4, 7, 5, 6, 3, 9, 8)","(6, 9, 0, 1, 3, 2, 4, 8, 7, 5)",-2,1,--,--,?,1,1
m8a10,G1785,"(0, 9, 8, 4, 5, 6, 3, 2, 1, 7)","(5, 1, 0, 6, 7, 9, 8, 4, 3, 2)",-8,-3,--,--,?,1,1
m8a10,G1786,"(0, 9, 8, 7, 3, 2, 4, 5, 1, 6)","(4, 1, 0, 9, 8, 5, 6, 7, 3, 2)",-8,-3,--,--,?,1,1
m8a10,G1780,"(0, 9, 7, 3, 6, 2, 1, 4, 5, 8)","(5, 2, 1, 8, 0, 7, 6, 9, 3, 4)",-8,-1,--,--,?,1,1
m8a10,G1781,"(0, 1, 5, 3, 4, 2, 8, 7, 9, 6)","(8, 9, 0, 7, 6, 5, 3, 1, 4, 2)",-8,-1,--,--,?,1,1
m8a10,G1782,"(0, 9, 4, 8, 3, 2, 5, 6, 7, 1)","(3, 1, 2, 0, 9, 7, 8, 4, 5, 6)",-8,-1,--,--,?,1,1
m8a10,G1783,"(0, 2, 1, 9, 4, 8, 3, 7, 5, 6)","(5, 7, 6, 3, 0, 2, 1, 9, 8, 4)",-8,-1,--,--,G1784,1,1
m8a10,G1784,"(0, 2, 1, 6, 4, 8, 9, 7, 5, 3)","(4, 6, 5, 3, 9, 0, 2, 1, 8, 7)",-8,-1,--,--,G1783,1,1
m8a10,G1787,"(0, 3, 4, 7, 6, 2, 5, 1, 9, 8)","(4, 5, 9, 2, 1, 8, 0, 7, 6, 3)",-8,1,--,--,?,1,1
m8a10,G1788,"(0, 7, 9, 8, 4, 2, 3, 1, 5, 6)","(4, 2, 5, 3, 1, 0, 9, 6, 7, 8)",-8,1,--,--,?,1,1
m8a10,G1789,"(0, 4, 5, 6, 9, 8, 3, 7, 2, 1)","(5, 6, 7, 3, 4, 2, 1, 9, 0, 8)",-8,1,--,--,?,1,1
m8a10,G1790,"(0, 1, 9, 3, 8, 2, 7, 5, 4, 6)","(2, 8, 7, 5, 4, 6, 3, 0, 9, 1)",-8,1,--,--,G1791,1,1
m8a10,G1791,"(0, 8, 6, 4, 5, 9, 7, 2, 1, 3)","(6, 5, 2, 1, 3, 4, 0, 8, 7, 9)",-8,1,--,--,G1790,1,1
m8a10,G1792,"(0, 5, 1, 2, 4, 3, 9, 8, 7, 6)","(4, 3, 9, 0, 1, 8, 7, 6, 5, 2)",-8,3,--,--,?,1,1
m8a10,G1793,"(0, 6, 5, 4, 1, 2, 3, 9, 8, 7)","(5, 4, 3, 9, 8, 0, 1, 7, 6, 2)",-8,3,--,--,?,1,1
8a11,G899,"(0, 9, 6, 5, 8, 7, 2, 1, 3, 4)","(3, 1, 0, 7, 6, 9, 8, 4, 5, 2)",-9,-2,--,--,?,1,1
8a11,G900,"(0, 7, 4, 8, 3, 6, 5, 2, 9, 1)","(2, 1, 9, 0, 5, 4, 7, 6, 3, 8)",-9,-2,--,--,G900,1,1
8a11,G901,"(0, 8, 2, 1, 5, 7, 6, 4, 3, 9)","(7, 1, 0, 6, 9, 3, 2, 8, 5, 4)",-9,0,?,?,G902,1,1
8a11,G902,"(0, 2, 1, 7, 5, 6, 9, 8, 4, 3)","(4, 9, 6, 3, 0, 8, 7, 2, 1, 5)",-9,0,?,?,G901,1,1
8a11,G903,"(0, 2, 9, 6, 5, 8, 3, 7, 4, 1)","(3, 8, 5, 4, 7, 6, 1, 2, 0, 9)",-9,2,--,--,G903,1,1
8a11,G904,"(0, 1, 3, 2, 7, 6, 9, 8, 5, 4)","(2, 9, 0, 6, 5, 8, 7, 4, 3, 1)",-9,2,--,--,?,1,1
m8a11,G1794,"(0, 6, 5, 1, 2, 7, 8, 9, 3, 4)","(3, 2, 7, 6, 8, 9, 0, 4, 5, 1)",-1,0,?,?,G1798,1,1
m8a11,G1795,"(0, 3, 5, 1, 9, 4, 6, 7, 8, 2)","(4, 9, 0, 8, 2, 1, 3, 5, 6, 7)",-1,0,?,G1799,G1801,1,1
m8a11,G1796,"(0, 1, 4, 8, 7, 5, 6, 9, 2, 3)","(2, 5, 7, 6, 9, 8, 0, 3, 4, 1)",-1,0,?,G1796,?,1,1
m8a11,G1797,"(0, 5, 6, 3, 4, 7, 8, 2, 1, 9)","(6, 7, 4, 5, 8, 9, 1, 0, 3, 2)",-1,0,?,?,G1800,1,1
m8a11,G1798,"(0, 1, 4, 3, 7, 8, 9, 2, 5, 6)","(2, 9, 0, 5, 4, 6, 7, 8, 1, 3)",-1,0,?,?,G1794,1,1
m8a11,G1799,"(0, 9, 1, 3, 2, 4, 6, 8, 7, 5)","(8, 2, 4, 6, 5, 7, 0, 1, 9, 3)",-1,0,G1801,G1795,?,1,1
m8a11,G1800,"(0, 6, 7, 4, 5, 8, 9, 2, 3, 1)","(2, 1, 5, 6, 3, 4, 7, 8, 0, 9)",-1,0,?,?,G1797,1,1
m8a11,G1801,"(0, 7, 8, 2, 9, 3, 5, 4, 6, 1)","(2, 1, 3, 5, 4, 6, 9, 7, 0, 8)",-1,0,G1799,?,G1795,1,1
8a12,G905,"(0, 9, 2, 1, 4, 3, 7, 8, 5, 6)","(3, 1, 0, 8, 9, 5, 4, 6, 7, 2)",-5,0,G907,G907,G905,1,1
8a12,G906,"(0, 5, 4, 1, 7, 6, 2, 3, 9, 8)","(4, 3, 9, 6, 5, 8, 7, 0, 1, 2)",-5,0,?,G909,?,1,1
8a12,G907,"(0, 8, 9, 5, 4, 6, 7, 2, 3, 1)","(2, 1, 4, 3, 7, 8, 5, 6, 0, 9)",-5,0,G905,G905,G907,1,1
8a12,G908,"(0, 3, 2, 4, 8, 6, 5, 9, 7, 1)","(2, 1, 8, 9, 3, 0, 7, 6, 4, 5)",-5,0,G910,G910,G908,1,1
8a12,G909,"(0, 2, 1, 6, 5, 9, 8, 3, 4, 7)","(3, 8, 5, 4, 7, 6, 0, 9, 1, 2)",-5,0,?,G906,?,1,1
8a12,G910,"(0, 3, 2, 5, 8, 4, 7, 6, 9, 1)","(2, 1, 7, 9, 0, 6, 5, 3, 4, 8)",-5,0,G908,G908,G910,1,1
8a12,G911,"(0, 9, 2, 1, 4, 3, 5, 6, 8, 7)","(3, 1, 0, 8, 9, 6, 7, 4, 5, 2)",-5,0,G911,G911,G911,1,1
8a13,G912,"(0, 8, 7, 2, 1, 4, 6, 3, 5, 9)","(6, 3, 9, 8, 5, 0, 1, 7, 2, 4)",-4,-1,--,--,G919,1,1
8a13,G913,"(0, 8, 5, 4, 6, 3, 1, 2, 7, 9)","(6, 3, 9, 7, 2, 5, 4, 8, 0, 1)",-4,-1,--,--,G916,1,1
8a13,G914,"(0, 4, 3, 7, 6, 8, 5, 1, 2, 9)","(8, 9, 5, 4, 2, 3, 7, 6, 0, 1)",-4,-1,--,--,G917,1,1
8a13,G915,"(0, 9, 3, 4, 1, 2, 5, 8, 7, 6)","(7, 5, 6, 2, 3, 0, 1, 4, 9, 8)",-4,-1,--,--,G920,1,1
8a13,G916,"(0, 1, 7, 8, 6, 4, 3, 5, 9, 2)","(3, 9, 0, 5, 2, 7, 6, 1, 4, 8)",-4,-1,--,--,G913,1,1
8a13,G917,"(0, 4, 5, 2, 3, 7, 6, 1, 9, 8)","(5, 6, 3, 4, 9, 0, 8, 7, 2, 1)",-4,-1,--,--,G914,1,1
8a13,G918,"(0, 4, 5, 8, 9, 3, 2, 1, 6, 7)","(6, 9, 1, 0, 7, 8, 4, 3, 2, 5)",-4,-1,--,--,G923,1,1
8a13,G919,"(0, 6, 5, 3, 4, 8, 7, 1, 9, 2)","(4, 1, 7, 6, 9, 0, 2, 5, 3, 8)",-4,-1,--,--,G912,1,1
8a13,G920,"(0, 9, 3, 4, 1, 2, 5, 8, 7, 6)","(7, 4, 5, 2, 3, 6, 0, 1, 9, 8)",-4,-1,--,--,G915,1,1
8a13,G921,"(0, 2, 5, 3, 4, 9, 8, 6, 7, 1)","(4, 6, 1, 7, 2, 3, 0, 9, 5, 8)",-4,-1,--,--,G922,1,1
8a13,G922,"(0, 2, 3, 1, 6, 7, 5, 4, 9, 8)","(3, 4, 9, 7, 0, 2, 8, 6, 5, 1)",-4,-1,--,--,G921,1,1
8a13,G923,"(0, 4, 5, 1, 8, 7, 6, 2, 3, 9)","(5, 6, 2, 4, 3, 9, 8, 7, 0, 1)",-4,-1,--,--,G918,1,1
8a13,G924,"(0, 7, 8, 4, 1, 3, 2, 6, 5, 9)","(8, 9, 3, 2, 6, 7, 5, 4, 0, 1)",-4,1,--,--,G928,1,1
8a13,G925,"(0, 6, 7, 3, 2, 1, 8, 4, 5, 9)","(8, 9, 2, 1, 0, 6, 5, 7, 3, 4)",-4,1,--,--,G929,1,1
8a13,G926,"(0, 3, 1, 5, 4, 8, 9, 7, 6, 2)","(4, 9, 7, 0, 2, 3, 6, 5, 1, 8)",-4,1,--,--,G933,1,1
8a13,G927,"(0, 2, 7, 8, 6, 3, 5, 4, 1, 9)","(8, 9, 1, 5, 4, 7, 2, 0, 6, 3)",-4,1,--,--,G932,1,1
8a13,G928,"(0, 9, 7, 2, 1, 5, 6, 3, 4, 8)","(7, 6, 1, 0, 8, 9, 4, 5, 2, 3)",-4,1,--,--,G924,1,1
8a13,G929,"(0, 1, 6, 5, 4, 8, 9, 2, 3, 7)","(2, 5, 4, 3, 9, 0, 7, 6, 8, 1)",-4,1,--,--,G925,1,1
8a13,G930,"(0, 9, 8, 1, 4, 5, 2, 3, 7, 6)","(8, 7, 2, 5, 6, 3, 4, 0, 1, 9)",-4,1,--,--,G934,1,1
8a13,G931,"(0, 9, 4, 3, 1, 2, 7, 5, 6, 8)","(7, 3, 2, 0, 6, 8, 1, 9, 4, 5)",-4,1,--,--,G935,1,1
8a13,G932,"(0, 3, 7, 9, 8, 6, 4, 5, 1, 2)","(4, 8, 1, 6, 5, 0, 7, 2, 3, 9)",-4,1,--,--,G927,1,1
8a13,G933,"(0, 4, 6, 3, 5, 8, 7, 2, 1, 9)","(5, 7, 2, 8, 9, 4, 1, 0, 6, 3)",-4,1,--,--,G926,1,1
8a13,G934,"(0, 9, 8, 1, 4, 5, 2, 3, 7, 6)","(8, 7, 5, 6, 0, 3, 4, 1, 2, 9)",-4,1,--,--,G930,1,1
8a13,G935,"(0, 4, 5, 3, 2, 7, 8, 6, 9, 1)","(3, 6, 2, 1, 8, 9, 4, 0, 5, 7)",-4,1,--,--,G931,1,1
m8a13,G1802,"(0, 9, 2, 1, 8, 6, 7, 3, 4, 5)","(7, 1, 0, 3, 2, 9, 4, 5, 6, 8)",-6,-1,--,--,?,1,1
m8a13,G1803,"(0, 4, 1, 7, 8, 9, 3, 2, 6, 5)","(6, 8, 5, 9, 0, 2, 1, 4, 3, 7)",-6,-1,--,--,?,1,1
m8a13,G1804,"(0, 9, 3, 2, 6, 7, 8, 4, 1, 5)","(8, 2, 1, 4, 3, 5, 6, 0, 7, 9)",-6,1,--,--,?,1,1
m8a13,G1805,"(0, 1, 2, 8, 9, 7, 4, 3, 6, 5)","(7, 9, 0, 1, 6, 3, 2, 5, 4, 8)",-6,1,--,--,?,1,1
8a14,G936,"(0, 4, 3, 2, 9, 6, 5, 7, 8, 1)","(2, 1, 5, 4, 3, 0, 8, 9, 6, 7)",-9,-2,--,--,G937,1,1
8a14,G937,"(0, 9, 8, 3, 2, 4, 5, 1, 7, 6)","(7, 1, 0, 9, 5, 6, 3, 4, 2, 8)",-9,-2,--,--,G936,1,1
8a14,G938,"(0, 8, 7, 2, 3, 9, 1, 6, 5, 4)","(5, 1, 9, 8, 0, 2, 4, 3, 7, 6)",-9,-2,--,--,G939,1,1
8a14,G939,"(0, 4, 9, 5, 2, 3, 8, 7, 6, 1)","(2, 1, 3, 0, 4, 6, 5, 9, 8, 7)",-9,-2,--,--,G938,1,1
8a14,G940,"(0, 9, 1, 4, 5, 3, 2, 8, 7, 6)","(7, 3, 5, 0, 2, 1, 6, 4, 9, 8)",-9,0,?,G942,?,1,1
8a14,G941,"(0, 3, 1, 2, 8, 5, 4, 7, 6, 9)","(8, 9, 7, 4, 3, 2, 6, 5, 0, 1)",-9,0,G947,G948,G946,1,1
8a14,G942,"(0, 9, 4, 2, 7, 6, 5, 1, 3, 8)","(3, 1, 0, 6, 5, 4, 8, 7, 9, 2)",-9,0,?,G940,?,1,1
8a14,G943,"(0, 9, 1, 7, 6, 8, 3, 5, 2, 4)","(8, 3, 5, 2, 1, 4, 7, 0, 6, 9)",-9,0,G949,G945,G944,1,1
8a14,G944,"(0, 3, 1, 8, 7, 9, 5, 4, 6, 2)","(5, 9, 6, 2, 0, 4, 3, 1, 8, 7)",-9,0,G945,G949,G943,1,1
8a14,G945,"(0, 3, 9, 2, 1, 6, 8, 5, 4, 7)","(6, 8, 5, 7, 3, 2, 4, 0, 9, 1)",-9,0,G944,G943,G949,1,1
8a14,G946,"(0, 3, 2, 9, 4, 8, 5, 7, 6, 1)","(2, 1, 7, 5, 6, 0, 3, 4, 9, 8)",-9,0,G948,G947,G941,1,1
8a14,G947,"(0, 7, 4, 5, 2, 3, 9, 8, 6, 1)","(2, 1, 8, 3, 4, 7, 6, 5, 0, 9)",-9,0,G941,G946,G948,1,1
8a14,G948,"(0, 8, 9, 1, 2, 7, 4, 3, 6, 5)","(7, 6, 2, 3, 0, 1, 9, 5, 4, 8)",-9,0,G946,G941,G947,1,1
8a14,G949,"(0, 8, 5, 4, 2, 6, 3, 9, 7, 1)","(2, 1, 3, 9, 7, 0, 8, 5, 4, 6)",-9,0,G943,G944,G945,1,1
8a14,G950,"(0, 1, 3, 2, 9, 6, 5, 4, 8, 7)","(2, 9, 0, 8, 4, 3, 7, 6, 5, 1)",-9,0,?,G951,?,1,1
8a14,G951,"(0, 9, 8, 3, 2, 4, 5, 1, 7, 6)","(8, 7, 1, 0, 5, 6, 3, 4, 2, 9)",-9,0,?,G950,?,1,1
8a14,G952,"(0, 5, 4, 3, 8, 9, 6, 2, 7, 1)","(4, 3, 2, 6, 5, 7, 1, 8, 0, 9)",-9,2,--,--,G953,1,1
8a14,G953,"(0, 9, 8, 3, 5, 1, 2, 7, 6, 4)","(8, 7, 1, 0, 2, 4, 6, 5, 3, 9)",-9,2,--,--,G952,1,1
8a14,G954,"(0, 9, 5, 1, 2, 4, 3, 8, 7, 6)","(8, 4, 2, 3, 0, 1, 7, 6, 5, 9)",-9,2,--,--,G955,1,1
8a14,G955,"(0, 3, 4, 6, 5, 2, 9, 8, 7, 1)","(4, 5, 2, 3, 1, 8, 7, 6, 0, 9)",-9,2,--,--,G954,1,1
m8a14,G1806,"(0, 1, 4, 5, 6, 9, 8, 2, 3, 7)","(5, 8, 6, 7, 3, 4, 0, 9, 1, 2)",-1,0,?,?,G1811,1,1
m8a14,G1807,"(0, 8, 9, 3, 1, 4, 2, 7, 5, 6)","(4, 2, 7, 8, 5, 9, 6, 3, 0, 1)",-1,0,G1809,?,?,1,1
m8a14,G1808,"(0, 2, 4, 7, 8, 5, 6, 3, 1, 9)","(8, 5, 9, 1, 6, 7, 2, 0, 4, 3)",-1,0,?,?,G1810,1,1
m8a14,G1809,"(0, 6, 7, 9, 2, 3, 5, 1, 4, 8)","(3, 1, 5, 6, 4, 8, 0, 7, 9, 2)",-1,0,G1807,?,?,1,1
m8a14,G1810,"(0, 3, 9, 4, 7, 8, 5, 6, 1, 2)","(5, 8, 1, 0, 3, 6, 7, 2, 4, 9)",-1,0,?,?,G1808,1,1
m8a14,G1811,"(0, 1, 6, 3, 2, 7, 8, 4, 5, 9)","(7, 9, 0, 8, 4, 3, 5, 6, 1, 2)",-1,0,?,?,G1806,1,1
8a15,G956,"(0, 9, 8, 2, 4, 3, 1, 7, 6, 5)","(6, 3, 1, 0, 9, 5, 4, 2, 8, 7)",-13,-2,--,--,G959,1,1
8a15,G957,"(0, 4, 9, 8, 3, 2, 1, 7, 6, 5)","(6, 8, 5, 1, 0, 4, 3, 2, 9, 7)",-13,-2,--,--,?,1,1
8a15,G958,"(0, 6, 9, 5, 4, 2, 3, 8, 7, 1)","(2, 1, 3, 0, 7, 6, 5, 4, 9, 8)",-13,-2,--,--,G958,1,1
8a15,G959,"(0, 9, 7, 4, 3, 2, 8, 6, 5, 1)","(8, 2, 1, 0, 5, 4, 3, 9, 7, 6)",-13,-2,--,--,G956,1,1
8a15,G960,"(0, 4, 3, 2, 9, 8, 6, 7, 5, 1)","(3, 2, 1, 7, 5, 4, 9, 0, 8, 6)",-13,0,G965,G962,G961,1,1
8a15,G961,"(0, 1, 6, 5, 3, 9, 8, 7, 4, 2)","(3, 4, 2, 1, 8, 7, 6, 0, 9, 5)",-13,0,G962,G965,G960,1,1
8a15,G962,"(0, 9, 3, 2, 8, 7, 5, 6, 4, 1)","(2, 1, 0, 5, 6, 4, 9, 3, 8, 7)",-13,0,G961,G960,G965,1,1
8a15,G963,"(0, 9, 7, 2, 6, 1, 8, 5, 4, 3)","(5, 1, 0, 9, 8, 7, 4, 3, 2, 6)",-13,0,?,G964,?,1,1
8a15,G964,"(0, 9, 3, 2, 8, 7, 5, 6, 4, 1)","(2, 1, 0, 7, 6, 4, 3, 9, 8, 5)",-13,0,?,G963,?,1,1
8a15,G965,"(0, 8, 9, 7, 6, 3, 2, 1, 5, 4)","(7, 5, 6, 1, 0, 8, 4, 3, 2, 9)",-13,0,G960,G961,G962,1,1
8a15,G966,"(0, 9, 7, 8, 6, 5, 2, 1, 4, 3)","(6, 4, 0, 5, 1, 9, 7, 3, 2, 8)",-13,0,G966,G967,G967,1,1
8a15,G967,"(0, 9, 7, 8, 6, 5, 2, 1, 4, 3)","(8, 5, 1, 4, 0, 7, 9, 3, 2, 6)",-13,0,G967,G966,G966,1,1
8a15,G968,"(0, 9, 8, 4, 3, 2, 7, 6, 1, 5)","(8, 6, 3, 2, 1, 5, 4, 0, 7, 9)",-13,2,--,--,?,1,1
8a15,G969,"(0, 9, 8, 4, 2, 1, 3, 7, 6, 5)","(8, 7, 3, 1, 0, 6, 5, 4, 2, 9)",-13,2,--,--,G970,1,1
8a15,G970,"(0, 6, 5, 3, 9, 8, 7, 4, 2, 1)","(5, 4, 2, 8, 7, 6, 1, 0, 9, 3)",-13,2,--,--,G969,1,1
8a15,G971,"(0, 4, 3, 8, 9, 7, 6, 2, 5, 1)","(3, 2, 7, 6, 5, 4, 1, 8, 0, 9)",-13,2,--,--,G971,1,1
m8a15,G1812,"(0, 1, 2, 3, 4, 8, 9, 5, 6, 7)","(3, 9, 4, 5, 0, 2, 6, 7, 8, 1)",3,0,G1815,?,?,0,0
m8a15,G1813,"(0, 3, 4, 5, 6, 1, 2, 8, 9, 7)","(5, 6, 8, 7, 2, 3, 9, 0, 4, 1)",3,0,?,G1813,?,0,0
m8a15,G1814,"(0, 6, 7, 9, 1, 2, 4, 3, 5, 8)","(3, 4, 5, 6, 8, 0, 1, 7, 9, 2)",3,0,G1814,G1814,G1814,0,0
m8a15,G1815,"(0, 3, 4, 5, 1, 2, 6, 7, 9, 8)","(7, 8, 2, 3, 4, 9, 0, 5, 6, 1)",3,0,G1812,?,?,0,0
m8a15,G1816,"(0, 4, 5, 6, 1, 7, 8, 2, 3, 9)","(8, 9, 2, 4, 5, 3, 6, 7, 0, 1)",3,0,?,G1816,?,0,0
m8a15,G1817,"(0, 3, 5, 4, 6, 8, 7, 9, 1, 2)","(4, 6, 7, 9, 0, 5, 1, 2, 3, 8)",3,0,G1817,?,?,0,0
8a16,G972,"(0, 1, 3, 2, 4, 5, 9, 8, 6, 7)","(2, 5, 8, 6, 7, 3, 4, 0, 9, 1)",-2,-1,--,--,G974,1,1
8a16,G973,"(0, 1, 2, 6, 5, 3, 4, 7, 9, 8)","(4, 9, 0, 1, 7, 6, 8, 2, 5, 3)",-2,-1,--,--,?,1,1
8a16,G974,"(0, 2, 3, 6, 7, 5, 4, 8, 9, 1)","(3, 4, 9, 1, 2, 0, 6, 5, 7, 8)",-2,-1,--,--,G972,1,1
8a16,G975,"(0, 1, 9, 8, 2, 3, 5, 4, 6, 7)","(6, 8, 7, 3, 4, 0, 1, 9, 2, 5)",-2,1,--,--,G977,1,1
8a16,G976,"(0, 9, 1, 4, 5, 3, 2, 6, 7, 8)","(5, 3, 6, 0, 2, 1, 7, 8, 9, 4)",-2,1,--,--,?,1,1
8a16,G977,"(0, 2, 3, 7, 6, 4, 5, 8, 9, 1)","(3, 4, 6, 5, 1, 9, 0, 2, 7, 8)",-2,1,--,--,G975,1,1
m8a16,G1830,"(0, 9, 5, 6, 4, 3, 7, 2, 1, 8)","(7, 1, 8, 0, 9, 5, 4, 6, 3, 2)",-8,-3,--,--,G1831,1,1
m8a16,G1831,"(0, 7, 9, 8, 4, 3, 5, 2, 6, 1)","(2, 1, 6, 0, 9, 7, 8, 4, 3, 5)",-8,-3,--,--,G1830,1,1
m8a16,G1832,"(0, 8, 7, 4, 3, 5, 6, 9, 2, 1)","(2, 1, 9, 8, 6, 7, 0, 4, 5, 3)",-8,-3,--,--,?,1,1
m8a16,G1818,"(0, 9, 7, 8, 2, 5, 6, 4, 3, 1)","(2, 1, 0, 4, 6, 7, 3, 9, 8, 5)",-8,-1,--,--,G1823,1,1
m8a16,G1819,"(0, 2, 3, 9, 8, 6, 7, 5, 4, 1)","(3, 4, 8, 7, 1, 0, 2, 9, 6, 5)",-8,-1,--,--,G1822,1,1
m8a16,G1820,"(0, 9, 8, 1, 2, 4, 7, 3, 6, 5)","(6, 4, 2, 3, 5, 0, 1, 9, 8, 7)",-8,-1,--,--,G1826,1,1
m8a16,G1821,"(0, 7, 1, 4, 6, 5, 3, 9, 8, 2)","(3, 9, 8, 0, 2, 1, 7, 6, 4, 5)",-8,-1,--,--,G1821,1,1
m8a16,G1822,"(0, 2, 3, 9, 8, 6, 7, 5, 4, 1)","(5, 7, 1, 2, 0, 9, 4, 3, 8, 6)",-8,-1,--,--,G1819,1,1
m8a16,G1823,"(0, 9, 2, 3, 5, 8, 7, 1, 6, 4)","(5, 3, 4, 6, 1, 2, 0, 9, 8, 7)",-8,-1,--,--,G1818,1,1
m8a16,G1824,"(0, 2, 4, 6, 5, 9, 8, 7, 3, 1)","(4, 5, 7, 3, 1, 2, 0, 9, 8, 6)",-8,-1,--,--,G1827,1,1
m8a16,G1825,"(0, 7, 3, 6, 5, 4, 9, 8, 1, 2)","(4, 1, 9, 0, 8, 7, 5, 2, 3, 6)",-8,-1,--,--,G1828,1,1
m8a16,G1826,"(0, 3, 4, 7, 5, 9, 8, 6, 2, 1)","(5, 6, 2, 3, 1, 4, 0, 9, 8, 7)",-8,-1,--,--,G1820,1,1
m8a16,G1827,"(0, 4, 6, 5, 9, 8, 7, 2, 1, 3)","(5, 2, 3, 1, 4, 0, 9, 8, 6, 7)",-8,-1,--,--,G1824,1,1
m8a16,G1828,"(0, 4, 2, 3, 6, 9, 8, 7, 5, 1)","(6, 7, 5, 1, 2, 4, 0, 3, 9, 8)",-8,-1,--,--,G1825,1,1
m8a16,G1829,"(0, 2, 4, 5, 9, 7, 8, 6, 3, 1)","(5, 6, 1, 3, 4, 0, 2, 9, 8, 7)",-8,-1,--,--,?,1,1
m8a16,G1833,"(0, 8, 4, 3, 2, 6, 5, 7, 9, 1)","(5, 3, 2, 1, 9, 0, 8, 4, 6, 7)",-8,1,--,--,G1842,1,1
m8a16,G1834,"(0, 9, 5, 3, 2, 6, 4, 7, 8, 1)","(4, 3, 2, 1, 7, 0, 8, 9, 5, 6)",-8,1,--,--,G1843,1,1
m8a16,G1835,"(0, 8, 3, 7, 6, 9, 1, 2, 5, 4)","(7, 6, 5, 4, 2, 3, 8, 0, 1, 9)",-8,1,--,--,G1836,1,1
m8a16,G1836,"(0, 8, 7, 5, 6, 9, 3, 4, 2, 1)","(6, 3, 2, 8, 4, 5, 7, 1, 0, 9)",-8,1,--,--,G1835,1,1
